Id,Name,Description,Participation,Location,Region,Town,Tel,Org,Start,End,Px,Py
C2_371020000A_003653,小兵日記兒童軍事體驗營,「小兵日記兒童軍事體驗營」系列活動，報名對象為3至12歲之兒童，包含「小小陸軍營」4梯次及「海陸特戰營」2梯次之軍事體驗營，活動內容將以環境教育為主軸，結合兒童軍事體驗活動，帶領孩子們在歡樂中學習與成長。主辦單位：內政部國家公園署金門國家公園管理處活動地點：金門活動日期：113年5月25日、26日、6月1日、2日，6梯次連絡電話：陳小姐 082-313182,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/25 00:00,2024/6/2 23:59,118.31705,24.43586
C2_371020000A_003665,彩墨涵濡一兩岸三地水墨畫交流展,彩墨涵濡一兩岸三地水墨畫交流展113年5月11日-22日｜金門縣文化局第二展場匯聚來自金門、台灣和大陸地區的優秀畫家，在筆墨飛揚，氣韻生動中，展出山水、花鳥，以及人物的描寫，在在都蘊含著對自然精彩作品。促進文化間的理解與友誼，也促進了兩岸三地文化切磋交流。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/11 08:00,2024/5/22 17:30,118.31705,24.43586
C2_371020000A_003666,烈嶼風情攝影展,烈嶼風情攝影展113年5月11日-22日｜金門縣文化局第一、三展場以自己的視角去觀看小金門，因此拍攝題材更加豐富多元，展出內容包括風土民情、地質景觀、候鳥生態、四季風光、軍事遺蹟、空拍視角等非常精彩，歡迎大家到文化局欣賞攝影藝術之美。金門縣攝影學會參加展出會員｜王衛煌、方朝良、李衛脩、林筱雯、洪金池、洪清漳、吳家興、徐國輝、許進西、許雅玲、許志恆、陳台生、陳建雄、陳淑雯、黃逸煥、黃邦培、許文科、鄭碧珍、蔡顯國、蔡添丁、辛府道等21位攝影家，提供58幅精彩作品參與出。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/11 08:00,2024/5/22 17:30,118.31705,24.43586
C2_371020000A_003673,時光繁星-假日市集,我們嘗試將市集打造成一個充滿創意與藝術的聚落，音樂、舞蹈、街頭藝人等多元表演，希望透過這樣的活動形式，吸引遊客深入體驗金沙鎮的新面貌。主辦單位：金沙鎮公所   活動時間：第1場次:113年8月3-4(配合七夕情人節期間)第2場次:113年12月14-15(配合聖誕節期間)活動地點：沙美市區連絡電話：陳小姐 082-352150,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/8/3 00:00,2024/8/4 23:59,118.31705,24.43586
C2_371020000A_003675,銀髮族傳統藝術剪紙活動,銀髮族傳統藝術剪紙活動很多人都知道安徒生是「童話大王」，但很少有人知道安徒生也是「剪紙大師」！金門縣文化局為倡導剪紙藝術，將在5月26日舉辦兩場「銀髮族傳統藝術剪紙活動」，限55歲以上的民眾參加，歡迎符合資格的鄉親把握機會躍躍報名參加。即日起受理網路報名，共辦理二場次，每人限報一場次，每場招收30名額，額滿為止第一場5月26日上午10:00-12:00 https://forms.gle/5nnKQkNuskTBdQUN9第二場5月26日下午14:00-16:00 https://forms.gle/udv7ZgbzxkuTuyjD7剪紙雖然已通過聯合國教科文組織的審核，列為非物質文化遺產，但剪紙文化卻早已在我們的生活中慢慢消逝，為推廣傳統剪紙，提升藝術文化水準與人文素養，提倡高齡友善銀髮族正當休閒愛好。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/26 10:00,2024/5/26 16:00,118.3235,24.44084
C2_371020000A_003676,2024年6月 兒童中外文故事主題: SDG12 負責任的消費與生產,2024年6月 兒童中外文故事主題: SDG12 負責任的消費與生產＃週六「兒童外文故事」10:00~11:006月01日: 英文講師: 吳昀曇（Tina)故事名稱: Spend It! 《小兔子學花錢》https://reurl.cc/p3Z79a6月08日: 英文講師: 巫苑榕（Lydia)陪讀哥哥：李詠祺（Raffi)故事名稱：Join the No-Plastic Challenge! https://reurl.cc/Z9XA766月15日: 英文講師: Malinda Smith、Tracy Vu故事名稱：The Last Peach https://reurl.cc/bVlWoo6月22日: 英文講師: 李暄故事名稱：Peppa Loves Our Planet https://reurl.cc/EjoDzK6月29日: 英文講師：陳鳳君故事名稱: Recycling Is Fun https://reurl.cc/oRD0l5＃週日「兒童中文故事」10:00~11:006月02日:中文講師: 洪瑞鶴（Home媽）故事名稱：推銷大王尖嘴鳥：聰明消費，學會擁有真正的快樂https://reurl.cc/YEEe3l6月09日:中文講師: 徐筱婷故事名稱：最棒的鞋https://reurl.cc/YE1RyD6月16日:中文講師: 李卓恩故事小志工：安瀾張孝嫣、中正盧亮而、中正許宸伃、寧中王仲熙、何潔瑜、翁元睿、何浦SDGs故事小尖兵故事名稱：喀噠喀達喀噠 https://reurl.cc/QReX456月23日:中文講師:金門辛巴團隊故事名稱： 一定要收拾嗎?https://reurl.cc/RWx43D6月30日: 中文講師: 薛奕龍故事名稱:阿公的假牙https://reurl.cc/ZenXRW,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/1 10:00,2024/6/30 11:00,118.3235,24.44084
C2_371020000A_003677,擎天廳大型勞軍綜藝秀（線上報名）,擎天廳大型勞軍綜藝秀（線上報名）06/21｜擎天廳邀您重回 #50年前 #擎天廳 #大型勞軍綜藝秀將於2024年6月21日下午在擎天廳盛大開演‼️6月7日13:30將在 #藝起金門 粉絲頁開放線上報名喔❗️在金門縣文化局搭乘遊覽車採團進團出方式往返。凡是2004年6月21日以前出生，持有中華民國身分證，且能自主行走的民眾，均可報名參加‼️金門防衛司令部 #金城藝工隊 係民國60年至70年間金門防衛司令部政戰部下的一個單位，當年金門進駐近十萬大軍。目前 #唐南林 老師率領部份藝工樂隊、歌手，在台北成立音樂會館，定期教學及歌友的演出及商演，並每年多次舉辦大型演唱會，為北台流行音樂創建新潮流。此次為配合駐縣藝術家 #譚行健 老師藝文駐地成果展，唐南林老師特別邀請前藝工隊同事、歌友、及學生廿餘人自費組團義演，懷飲水思源之心，也想舊地重訪金門之進步！未來還有 #金門地景音樂節，包括 #村里廣播音樂會、#太武山秘境音樂會（羊角石or月牙洞）、#擎天廳音樂會， 歡迎密切關注 藝起金門 粉絲頁報名訊息‼️,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/21 13:30,2024/6/21 16:30,118.31705,24.43586
C2_371020000A_003678,兩個世界：張明曜首度駐村個展,兩個世界：張明曜首度駐村個展展出時間｜2024.05.20 &ndash; 2024.06.02(10:30 &ndash; 16:30)展出地點｜金門縣金沙鎮大地12號（吳心泉古厝）開幕式｜2024.05.25(六)14:00基於「兩個世界」的概念，進行在地創作計畫聚焦於金門在地的「傳說」或其駐縣期間的見聞。將這些故事作為題材繪製作品。其中，還將展出5/11於文化局舉辦之《金門故事生成工作坊》學員的AI生成作品。一窺學員們以AI工具重塑金門記憶的成果，以及大家對金門的掌握以及再詮釋的創意。,,詳見官網,金門縣,金沙鎮,886-8-2318823,金門縣政府,2024/5/20 10:30,2024/6/2 16:30,118.42799,24.48111
C2_371020000A_003679,城人之美-金城國中美術班美術班成果畢業展,城人之美-金城國中美術班美術班成果畢業展05/25-06/05  08:00-17:30金門縣文化局第一、三展覽場,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/25 08:00,2024/6/5 17:30,118.3235,24.44084
C2_371020000A_003680,陶趣無限陶藝聯展,陶趣無限陶藝聯展05/25-06/05　　08:00-17:30金門縣文化局第二展覽場,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/25 08:00,2024/6/5 17:30,118.3235,24.44084
C2_371020000A_003681,駐縣藝術家譚行健成果展-《金門環境生態保育版畫2025月曆》,駐縣藝術家譚行健成果展-《金門環境生態保育版畫2025月曆》    06/04-06/17　　10:30-16:30|金門縣金沙鎮大地12號（吳心泉古厝）開幕酒會｜06/07　14:30-16:30｜金門縣金沙鎮大地12號（吳心泉古厝）,,詳見官網,金門縣,金沙鎮,886-8-2318823,金門縣政府,2024/6/4 10:30,2024/6/17 16:30,118.42799,24.48111
C2_371020000A_003682,烈嶼學區中小學美術聯展,烈嶼學區中小學美術聯展06/07-07/19　08:00-17:30｜烈嶼鄉文化館二樓,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/7 08:00,2024/7/19 17:30,118.3235,24.44084
C2_371020000A_003683,台灣彩墨院士暨菁英布幔展,台灣彩墨院士暨菁英布幔展06/08-07/07　　08:00-17:30｜金門縣文化局第一、三展覽場,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/8 08:00,2024/7/7 17:30,118.3235,24.44084
C2_371020000A_003684,好時光閱讀推廣~「笑口常開-口金包」手作課程,好時光閱讀推廣~「笑口常開-口金包」手作課程06/15　　09:00-12:00、13:30-16:30｜金門縣文化局三樓會議室,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/15 09:00,2024/6/15 16:30,118.3235,24.44084
C2_371020000A_003685,金門棠風舞蹈團：113藝啟戀舞趣(校園巡迴演出),金門棠風舞蹈團：113藝啟戀舞趣(校園巡迴演出)06/19    19:00金城國中藝文中心,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/19 19:00,2024/6/19 20:30,118.31705,24.43586
C2_371020000A_003686,安琪莉莎合唱團：桃韻金聲交流音樂會,安琪莉莎合唱團：桃韻金聲交流音樂會06/29 14:30｜老K舒眠文化館國王演藝廳06/30 14:30｜中原大學培英廳,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/29 14:30,2024/6/30 16:00,118.31705,24.43586
C2_371020000A_003687,隨心所欲謝華東書畫陶展,隨心所欲謝華東書畫陶展06/01-07/31  08:00-17:30金門機場藝文走廊,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/6/1 08:00,2024/7/31 17:30,118.31705,24.43586
C2_371020000A_003688,美學薈粹烈嶼聯展,美學薈粹烈嶼聯展04/12-06/05  08:00-17:30烈嶼鄉文化館二樓,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/5/24 00:00,2024/5/24 23:59,118.31705,24.43586
C2_371020000A_003689,葉鈞培走讀金門作品展,葉鈞培走讀金門作品展04/02-06/30  09:00-17:00 (週四休館)睿友文學館,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/4/2 09:00,2024/6/30 17:00,118.31705,24.43586
C2_371020000A_003695,金湖鎮餐車嘉年華&台灣農特場品推廣會,藉疫情趨緩人潮回流之際，本所特邀友好姊妹鎮配合辦理農產市集活動，盼透過市集拉近單位跟單位之間的交流。為提升市集人潮熱度，也邀請福爾摩沙環島餐車聯盟，將集結台灣餐車，每台餐車皆有不同特色與亮點，提升觀光熱度，活化景點提高觀光流量。 主辦單位：金湖鎮公所 活動時間：6月21日(五) 活動時間16:00-21:006月22日(六) 活動時間15:00-21:006月23日(日) 活動時間15:00-21:00活動地點：市港六路(樸樂咖啡前道路)連絡電話：林小姐 332528#286,,詳見官網,金門縣,金湖鎮,886-8-2318823,金門縣政府,2024/6/21 00:00,2024/6/23 23:59,118.41145,24.44019
C2_371020000A_003697,金門街頭文化藝術節,金門街頭藝術文化節旨在透過塗鴉藝術、街舞、饒舌說唱和市集，將現代街頭文化與金門在地文化相結合，促進觀光產業發展，吸引更多遊客。同時，活動鼓勵青年返鄉創業，為金門注入新活力。霹靂舞納入奧運項目，標誌著街頭藝術文化的重要里程碑，為活動增添國際視野和影響力。現場塗鴉創作更是展示金門獨特魅力的重要環節。項目：Breaking 3on3、現場塗鴉創作、霹靂舞世代交替邀請賽、饒舌表演、塗鴉體驗教學、街舞教學、市集攤位、親子神將體驗、舞團表演主辦單位：金門縣街舞協會活動時間：8月3日(六) 12:00-20:00活動地點：后湖海濱公園連絡電話：張先生 0980-140812,,詳見官網,金門縣,金寧鄉,886-8-2318823,金門縣政府,2024/8/3 12:00,2024/8/3 20:30,118.34607,24.4159
C2_371020000A_003702,楊天澤風獅爺畫展,楊天澤風獅爺畫展07/25-08/20 08:00-17:30烈嶼鄉文化館二樓楊天澤老師七十歲，與完成金門百多幅風獅爺畫集，展現金門獨特的風獅爺民俗信仰，自許在他的有生之年，將所有熱情付諸於繪畫創作。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/25 08:00,2024/8/20 17:30,118.31705,24.43586
C2_371020000A_003703,王婷作品展,王婷作品展展出時間｜07/02-09/30　 09:00-17:00 (週四休館)展出地點｜睿友文學館,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/2 09:00,2024/9/30 17:00,118.31705,24.43586
C2_371020000A_003704,台南市南聲社蒞金演出,台南市南聲社與金門縣烈嶼群聲南樂社聯合南管演出｜07/04 15:00｜烈嶼鄉文化館二樓台南市南聲社「南管音樂巡演」｜07/04 19:30烈嶼鄉青岐關帝廟、07/05 19:30瓊林怡穀堂、07/06 19:00浯江書院台南市南聲社與金門樂府傳統樂團聯合南管演出｜07/05　14:00｜金門樂府傳統樂團(金城鎮珠浦西路50巷2弄9號),,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/4 15:00,2024/7/5 16:00,118.31705,24.43586
C2_371020000A_003705,金門金響亮樂團：懷念歌謠演繹續曲,金門金響亮樂團 即將展開5場懷念歌謠演譯巡迴表演金門金響亮樂團 團員大多具有數十年樂壇演出經驗的樂師群，全方位演奏，部分成員更是經歷各大歌廳、夜總會、餐廳的優質樂手。演出場次分別為07/06 19:00 新湖里辦公室07/20 19:00 后盤山社區展協會08/24 19:00 上林社區展協會09/07 19:00 料羅社區展協會09/21 19:00 斗門社區展協會,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/6 19:00,2024/9/21 21:00,118.31705,24.43586
